algorithm_name,size,mutation_probs=0.3,mutation_probs=0.6,mutation_probs=0.9
genetic_algorithm,100,90.0,120.0,131.0
genetic_algorithm,100,90.0,120.0,131.0
genetic_algorithm,100,90.0,120.0,131.0
genetic_algorithm,100,90.0,120.0,131.0
genetic_algorithm,100,90.0,120.0,131.0
genetic_algorithm,100,90.0,120.0,131.0
genetic_algorithm,100,90.0,120.0,131.0
genetic_algorithm,100,90.0,120.0,131.0
genetic_algorithm,100,90.0,120.0,131.0
genetic_algorithm,100,90.0,120.0,131.0
genetic_algorithm,100,90.0,120.0,131.0
genetic_algorithm,100,90.0,120.0,131.0
genetic_algorithm,100,90.0,120.0,131.0
genetic_algorithm,100,90.0,120.0,131.0
genetic_algorithm,100,90.0,120.0,131.0
genetic_algorithm,100,90.0,120.0,131.0
genetic_algorithm,100,90.0,120.0,131.0
genetic_algorithm,100,90.0,120.0,131.0
genetic_algorithm,100,90.0,120.0,131.0
genetic_algorithm,100,90.0,120.0,131.0
genetic_algorithm,100,90.0,120.0,131.0
genetic_algorithm,100,90.0,120.0,131.0
genetic_algorithm,100,90.0,120.0,131.0
genetic_algorithm,100,90.0,120.0,131.0
genetic_algorithm,100,90.0,120.0,131.0
genetic_algorithm,100,90.0,120.0,131.0
genetic_algorithm,100,90.0,120.0,131.0
genetic_algorithm,100,90.0,120.0,131.0
