algorithm_name,size,ce=0.3,ce=0.6,ce=0.9
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,9.0,12.0,13.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,11.0,15.0,16.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,17.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,12.0,16.0,18.0
simulated_annealing,100,13.0,17.0,18.0
simulated_annealing,100,13.0,17.0,18.0
simulated_annealing,100,13.0,17.0,18.0
simulated_annealing,100,14.0,18.0,20.0
simulated_annealing,100,14.0,18.0,20.0
simulated_annealing,100,14.0,18.0,20.0
simulated_annealing,100,14.0,19.0,20.0
simulated_annealing,100,14.0,19.0,20.0
simulated_annealing,100,14.0,19.0,20.0
simulated_annealing,100,14.0,19.0,20.0
simulated_annealing,100,14.0,19.0,20.0
simulated_annealing,100,14.0,19.0,20.0
simulated_annealing,100,14.0,19.0,20.0
simulated_annealing,100,14.0,19.0,20.0
simulated_annealing,100,14.0,19.0,20.0
simulated_annealing,100,14.0,19.0,20.0
simulated_annealing,100,14.0,19.0,20.0
simulated_annealing,100,14.0,19.0,20.0
simulated_annealing,100,14.0,19.0,20.0
simulated_annealing,100,14.0,19.0,21.0
simulated_annealing,100,14.0,19.0,21.0
simulated_annealing,100,14.0,19.0,21.0
simulated_annealing,100,14.0,19.0,21.0
simulated_annealing,100,14.0,19.0,21.0
simulated_annealing,100,14.0,19.0,21.0
simulated_annealing,100,14.0,19.0,21.0
simulated_annealing,100,14.0,19.0,21.0
simulated_annealing,100,14.0,19.0,21.0
simulated_annealing,100,14.0,19.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,21.0
simulated_annealing,100,15.0,20.0,22.0
simulated_annealing,100,15.0,20.0,22.0
simulated_annealing,100,16.0,21.0,23.0
simulated_annealing,100,16.0,21.0,23.0
simulated_annealing,100,16.0,21.0,23.0
simulated_annealing,100,16.0,21.0,23.0
simulated_annealing,100,16.0,21.0,23.0
simulated_annealing,100,16.0,21.0,23.0
simulated_annealing,100,16.0,21.0,23.0
simulated_annealing,100,16.0,21.0,23.0
simulated_annealing,100,16.0,21.0,23.0
simulated_annealing,100,16.0,21.0,23.0
simulated_annealing,100,16.0,21.0,23.0
simulated_annealing,100,16.0,21.0,23.0
simulated_annealing,100,16.0,21.0,23.0
simulated_annealing,100,16.0,21.0,23.0
simulated_annealing,100,16.0,21.0,23.0
simulated_annealing,100,16.0,21.0,23.0
simulated_annealing,100,16.0,21.0,23.0
simulated_annealing,100,16.0,22.0,24.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,18.0,24.0,26.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,25.0,27.0
simulated_annealing,100,19.0,26.0,28.0
simulated_annealing,100,19.0,26.0,28.0
simulated_annealing,100,19.0,26.0,28.0
simulated_annealing,100,19.0,26.0,28.0
simulated_annealing,100,19.0,26.0,28.0
simulated_annealing,100,19.0,26.0,28.0
simulated_annealing,100,19.0,26.0,28.0
simulated_annealing,100,19.0,26.0,28.0
simulated_annealing,100,19.0,26.0,28.0
simulated_annealing,100,19.0,26.0,28.0
simulated_annealing,100,19.0,26.0,28.0
simulated_annealing,100,19.0,26.0,28.0
simulated_annealing,100,19.0,26.0,28.0
simulated_annealing,100,19.0,26.0,28.0
