algorithm_name,size,ce=0.3,ce=0.6,ce=0.9
simulated_annealing,100,6280.0,8374.0,9124.0
simulated_annealing,100,6280.0,8374.0,9124.0
simulated_annealing,100,6280.0,8374.0,9124.0
simulated_annealing,100,6293.0,8391.0,9143.0
simulated_annealing,100,6293.0,8391.0,9143.0
simulated_annealing,100,6300.0,8400.0,9153.0
simulated_annealing,100,6325.0,8433.0,9189.0
simulated_annealing,100,6325.0,8433.0,9189.0
simulated_annealing,100,6333.0,8444.0,9201.0
simulated_annealing,100,6378.0,8504.0,9262.0
simulated_annealing,100,6378.0,8504.0,9262.0
simulated_annealing,100,6379.0,8505.0,9264.0
simulated_annealing,100,6379.0,8505.0,9264.0
simulated_annealing,100,6379.0,8505.0,9264.0
simulated_annealing,100,6380.0,8507.0,9264.0
simulated_annealing,100,6380.0,8507.0,9264.0
simulated_annealing,100,6380.0,8507.0,9264.0
simulated_annealing,100,6380.0,8507.0,9268.0
simulated_annealing,100,6380.0,8507.0,9273.0
simulated_annealing,100,6381.0,8508.0,9274.0
simulated_annealing,100,6381.0,8508.0,9274.0
simulated_annealing,100,6381.0,8508.0,9274.0
simulated_annealing,100,6407.0,8542.0,9306.0
simulated_annealing,100,6407.0,8542.0,9306.0
simulated_annealing,100,6407.0,8542.0,9306.0
simulated_annealing,100,6407.0,8543.0,9310.0
simulated_annealing,100,6408.0,8544.0,9311.0
simulated_annealing,100,6408.0,8544.0,9311.0
simulated_annealing,100,6408.0,8544.0,9311.0
simulated_annealing,100,6408.0,8544.0,9311.0
simulated_annealing,100,6409.0,8546.0,9313.0
simulated_annealing,100,6409.0,8546.0,9313.0
simulated_annealing,100,6409.0,8546.0,9313.0
simulated_annealing,100,6409.0,8546.0,9313.0
simulated_annealing,100,6409.0,8546.0,9313.0
simulated_annealing,100,6409.0,8546.0,9313.0
simulated_annealing,100,6411.0,8548.0,9313.0
simulated_annealing,100,6411.0,8548.0,9334.0
simulated_annealing,100,6412.0,8549.0,9340.0
simulated_annealing,100,6412.0,8549.0,9340.0
simulated_annealing,100,6412.0,8549.0,9340.0
simulated_annealing,100,6412.0,8549.0,9340.0
simulated_annealing,100,6426.0,8568.0,9357.0
simulated_annealing,100,6432.0,8576.0,9363.0
simulated_annealing,100,6436.0,8581.0,9369.0
simulated_annealing,100,6437.0,8583.0,9371.0
simulated_annealing,100,6437.0,8583.0,9371.0
simulated_annealing,100,6455.0,8607.0,9379.0
simulated_annealing,100,6463.0,8618.0,9383.0
simulated_annealing,100,6463.0,8618.0,9383.0
simulated_annealing,100,6463.0,8618.0,9385.0
simulated_annealing,100,6465.0,8620.0,9392.0
simulated_annealing,100,6465.0,8620.0,9407.0
simulated_annealing,100,6465.0,8620.0,9407.0
simulated_annealing,100,6465.0,8620.0,9407.0
simulated_annealing,100,6465.0,8620.0,9407.0
simulated_annealing,100,6467.0,8623.0,9412.0
simulated_annealing,100,6467.0,8623.0,9412.0
simulated_annealing,100,6481.0,8641.0,9418.0
simulated_annealing,100,6505.0,8673.0,9429.0
simulated_annealing,100,6505.0,8673.0,9429.0
simulated_annealing,100,6505.0,8673.0,9429.0
simulated_annealing,100,6505.0,8673.0,9429.0
simulated_annealing,100,6508.0,8677.0,9430.0
simulated_annealing,100,6508.0,8677.0,9430.0
simulated_annealing,100,6508.0,8677.0,9434.0
simulated_annealing,100,6508.0,8677.0,9434.0
simulated_annealing,100,6519.0,8692.0,9443.0
simulated_annealing,100,6519.0,8692.0,9443.0
simulated_annealing,100,6524.0,8698.0,9445.0
simulated_annealing,100,6524.0,8698.0,9445.0
simulated_annealing,100,6524.0,8698.0,9445.0
simulated_annealing,100,6524.0,8698.0,9445.0
simulated_annealing,100,6524.0,8698.0,9445.0
simulated_annealing,100,6524.0,8698.0,9445.0
simulated_annealing,100,6524.0,8698.0,9452.0
simulated_annealing,100,6524.0,8698.0,9452.0
simulated_annealing,100,6526.0,8701.0,9455.0
simulated_annealing,100,6526.0,8701.0,9455.0
simulated_annealing,100,6526.0,8701.0,9455.0
simulated_annealing,100,6526.0,8701.0,9473.0
simulated_annealing,100,6527.0,8702.0,9474.0
simulated_annealing,100,6528.0,8704.0,9475.0
simulated_annealing,100,6528.0,8704.0,9482.0
simulated_annealing,100,6528.0,8704.0,9482.0
simulated_annealing,100,6528.0,8704.0,9482.0
simulated_annealing,100,6528.0,8704.0,9482.0
simulated_annealing,100,6528.0,8704.0,9482.0
simulated_annealing,100,6529.0,8705.0,9482.0
simulated_annealing,100,6529.0,8706.0,9484.0
simulated_annealing,100,6529.0,8706.0,9491.0
simulated_annealing,100,6544.0,8726.0,9497.0
simulated_annealing,100,6544.0,8726.0,9497.0
simulated_annealing,100,6544.0,8726.0,9497.0
simulated_annealing,100,6544.0,8726.0,9503.0
simulated_annealing,100,6544.0,8726.0,9503.0
simulated_annealing,100,6545.0,8726.0,9503.0
simulated_annealing,100,6545.0,8726.0,9503.0
simulated_annealing,100,6558.0,8744.0,9512.0
simulated_annealing,100,6559.0,8745.0,9512.0
simulated_annealing,100,6559.0,8745.0,9512.0
simulated_annealing,100,6559.0,8745.0,9512.0
simulated_annealing,100,6562.0,8749.0,9516.0
simulated_annealing,100,6563.0,8750.0,9519.0
simulated_annealing,100,6563.0,8750.0,9519.0
simulated_annealing,100,6565.0,8753.0,9520.0
simulated_annealing,100,6566.0,8755.0,9522.0
simulated_annealing,100,6566.0,8755.0,9522.0
simulated_annealing,100,6566.0,8755.0,9522.0
simulated_annealing,100,6566.0,8755.0,9522.0
simulated_annealing,100,6566.0,8755.0,9522.0
simulated_annealing,100,6581.0,8775.0,9528.0
simulated_annealing,100,6581.0,8775.0,9528.0
simulated_annealing,100,6581.0,8775.0,9536.0
simulated_annealing,100,6589.0,8786.0,9540.0
simulated_annealing,100,6589.0,8786.0,9551.0
simulated_annealing,100,6589.0,8786.0,9552.0
simulated_annealing,100,6591.0,8788.0,9553.0
simulated_annealing,100,6591.0,8788.0,9553.0
simulated_annealing,100,6593.0,8791.0,9556.0
simulated_annealing,100,6593.0,8791.0,9556.0
simulated_annealing,100,6597.0,8796.0,9558.0
simulated_annealing,100,6601.0,8801.0,9564.0
simulated_annealing,100,6607.0,8809.0,9578.0
simulated_annealing,100,6607.0,8809.0,9578.0
simulated_annealing,100,6607.0,8809.0,9578.0
simulated_annealing,100,6608.0,8810.0,9579.0
simulated_annealing,100,6645.0,8860.0,9618.0
simulated_annealing,100,6645.0,8860.0,9624.0
simulated_annealing,100,6660.0,8880.0,9634.0
simulated_annealing,100,6660.0,8880.0,9634.0
simulated_annealing,100,6660.0,8880.0,9652.0
simulated_annealing,100,6660.0,8880.0,9652.0
simulated_annealing,100,6660.0,8880.0,9652.0
simulated_annealing,100,6660.0,8880.0,9655.0
simulated_annealing,100,6660.0,8880.0,9655.0
simulated_annealing,100,6660.0,8880.0,9657.0
simulated_annealing,100,6660.0,8880.0,9657.0
simulated_annealing,100,6665.0,8886.0,9661.0
simulated_annealing,100,6665.0,8886.0,9661.0
simulated_annealing,100,6675.0,8900.0,9666.0
simulated_annealing,100,6682.0,8909.0,9676.0
simulated_annealing,100,6682.0,8910.0,9677.0
simulated_annealing,100,6683.0,8911.0,9677.0
simulated_annealing,100,6683.0,8911.0,9680.0
simulated_annealing,100,6683.0,8911.0,9691.0
simulated_annealing,100,6683.0,8911.0,9691.0
simulated_annealing,100,6683.0,8911.0,9691.0
simulated_annealing,100,6686.0,8915.0,9707.0
simulated_annealing,100,6686.0,8915.0,9707.0
simulated_annealing,100,6687.0,8916.0,9707.0
simulated_annealing,100,6687.0,8916.0,9713.0
simulated_annealing,100,6688.0,8918.0,9714.0
simulated_annealing,100,6693.0,8924.0,9716.0
simulated_annealing,100,6693.0,8924.0,9716.0
simulated_annealing,100,6697.0,8929.0,9724.0
simulated_annealing,100,6697.0,8929.0,9727.0
simulated_annealing,100,6697.0,8929.0,9727.0
simulated_annealing,100,6708.0,8944.0,9732.0
simulated_annealing,100,6708.0,8944.0,9732.0
simulated_annealing,100,6714.0,8952.0,9735.0
simulated_annealing,100,6714.0,8952.0,9762.0
simulated_annealing,100,6716.0,8955.0,9763.0
simulated_annealing,100,6716.0,8955.0,9763.0
simulated_annealing,100,6716.0,8955.0,9766.0
simulated_annealing,100,6716.0,8955.0,9772.0
simulated_annealing,100,6725.0,8967.0,9778.0
simulated_annealing,100,6727.0,8970.0,9779.0
simulated_annealing,100,6727.0,8970.0,9780.0
simulated_annealing,100,6728.0,8970.0,9780.0
simulated_annealing,100,6731.0,8975.0,9782.0
simulated_annealing,100,6731.0,8975.0,9782.0
simulated_annealing,100,6732.0,8976.0,9783.0
simulated_annealing,100,6732.0,8976.0,9784.0
simulated_annealing,100,6732.0,8976.0,9784.0
simulated_annealing,100,6732.0,8976.0,9784.0
simulated_annealing,100,6732.0,8976.0,9784.0
simulated_annealing,100,6734.0,8979.0,9789.0
simulated_annealing,100,6734.0,8979.0,9789.0
simulated_annealing,100,6734.0,8979.0,9789.0
simulated_annealing,100,6743.0,8990.0,9795.0
simulated_annealing,100,6743.0,8990.0,9795.0
simulated_annealing,100,6743.0,8990.0,9800.0
simulated_annealing,100,6743.0,8990.0,9800.0
simulated_annealing,100,6743.0,8990.0,9800.0
simulated_annealing,100,6744.0,8992.0,9805.0
simulated_annealing,100,6744.0,8992.0,9805.0
simulated_annealing,100,6744.0,8992.0,9817.0
simulated_annealing,100,6744.0,8992.0,9817.0
simulated_annealing,100,6746.0,8994.0,9817.0
simulated_annealing,100,6758.0,9010.0,9823.0
simulated_annealing,100,6758.0,9010.0,9826.0
simulated_annealing,100,6758.0,9010.0,9830.0
simulated_annealing,100,6758.0,9010.0,9830.0
simulated_annealing,100,6760.0,9014.0,9831.0
simulated_annealing,100,6760.0,9014.0,9831.0
simulated_annealing,100,6764.0,9018.0,9832.0
simulated_annealing,100,6764.0,9018.0,9832.0
simulated_annealing,100,6764.0,9018.0,9832.0
simulated_annealing,100,6764.0,9018.0,9840.0
simulated_annealing,100,6769.0,9025.0,9842.0
simulated_annealing,100,6769.0,9025.0,9842.0
simulated_annealing,100,6769.0,9025.0,9842.0
simulated_annealing,100,6769.0,9025.0,9842.0
simulated_annealing,100,6771.0,9028.0,9844.0
simulated_annealing,100,6775.0,9033.0,9850.0
simulated_annealing,100,6775.0,9033.0,9851.0
simulated_annealing,100,6779.0,9038.0,9861.0
simulated_annealing,100,6782.0,9043.0,9864.0
simulated_annealing,100,6783.0,9044.0,9865.0
simulated_annealing,100,6783.0,9044.0,9870.0
simulated_annealing,100,6783.0,9044.0,9874.0
simulated_annealing,100,6783.0,9044.0,9874.0
simulated_annealing,100,6787.0,9049.0,9876.0
simulated_annealing,100,6793.0,9057.0,9878.0
simulated_annealing,100,6793.0,9057.0,9878.0
simulated_annealing,100,6803.0,9071.0,9883.0
simulated_annealing,100,6803.0,9071.0,9883.0
simulated_annealing,100,6803.0,9071.0,9883.0
simulated_annealing,100,6834.0,9112.0,9904.0
simulated_annealing,100,6836.0,9115.0,9905.0
simulated_annealing,100,6837.0,9116.0,9905.0
simulated_annealing,100,6844.0,9125.0,9920.0
simulated_annealing,100,6844.0,9125.0,9920.0
simulated_annealing,100,6844.0,9125.0,9922.0
simulated_annealing,100,6844.0,9125.0,9922.0
simulated_annealing,100,6844.0,9125.0,9923.0
simulated_annealing,100,6844.0,9125.0,9923.0
simulated_annealing,100,6846.0,9128.0,9930.0
simulated_annealing,100,6846.0,9128.0,9930.0
simulated_annealing,100,6846.0,9128.0,9930.0
simulated_annealing,100,6846.0,9128.0,9930.0
simulated_annealing,100,6856.0,9141.0,9934.0
simulated_annealing,100,6856.0,9142.0,9935.0
simulated_annealing,100,6856.0,9142.0,9935.0
simulated_annealing,100,6865.0,9153.0,9939.0
simulated_annealing,100,6870.0,9160.0,9941.0
simulated_annealing,100,6870.0,9160.0,9941.0
simulated_annealing,100,6870.0,9160.0,9943.0
simulated_annealing,100,6874.0,9166.0,9945.0
simulated_annealing,100,6874.0,9166.0,9945.0
simulated_annealing,100,6874.0,9166.0,9945.0
simulated_annealing,100,6874.0,9166.0,9945.0
simulated_annealing,100,6874.0,9166.0,9945.0
simulated_annealing,100,6874.0,9166.0,9945.0
simulated_annealing,100,6874.0,9166.0,9945.0
simulated_annealing,100,6874.0,9166.0,9954.0
simulated_annealing,100,6874.0,9166.0,9954.0
simulated_annealing,100,6874.0,9166.0,9954.0
simulated_annealing,100,6874.0,9166.0,9954.0
simulated_annealing,100,6874.0,9166.0,9954.0
simulated_annealing,100,6874.0,9166.0,9969.0
simulated_annealing,100,6874.0,9166.0,9969.0
simulated_annealing,100,6874.0,9166.0,9969.0
simulated_annealing,100,6874.0,9166.0,9969.0
simulated_annealing,100,6874.0,9166.0,9969.0
simulated_annealing,100,6874.0,9166.0,9969.0
simulated_annealing,100,6874.0,9166.0,9972.0
simulated_annealing,100,6875.0,9166.0,9972.0
simulated_annealing,100,6876.0,9168.0,9972.0
simulated_annealing,100,6878.0,9171.0,9973.0
simulated_annealing,100,6878.0,9171.0,9982.0
simulated_annealing,100,6878.0,9171.0,9982.0
simulated_annealing,100,6878.0,9171.0,9982.0
simulated_annealing,100,6878.0,9171.0,9982.0
simulated_annealing,100,6878.0,9171.0,9982.0
simulated_annealing,100,6878.0,9171.0,9982.0
simulated_annealing,100,6878.0,9171.0,9990.0
simulated_annealing,100,6878.0,9171.0,9990.0
simulated_annealing,100,6878.0,9171.0,9990.0
simulated_annealing,100,6882.0,9176.0,10002.0
simulated_annealing,100,6882.0,9176.0,10002.0
simulated_annealing,100,6882.0,9176.0,10002.0
simulated_annealing,100,6883.0,9177.0,10007.0
simulated_annealing,100,6883.0,9177.0,10007.0
simulated_annealing,100,6883.0,9177.0,10013.0
simulated_annealing,100,6883.0,9177.0,10013.0
simulated_annealing,100,6883.0,9177.0,10013.0
simulated_annealing,100,6883.0,9177.0,10024.0
simulated_annealing,100,6883.0,9177.0,10024.0
simulated_annealing,100,6883.0,9178.0,10024.0
simulated_annealing,100,6883.0,9178.0,10024.0
simulated_annealing,100,6883.0,9178.0,10024.0
simulated_annealing,100,6884.0,9178.0,10024.0
simulated_annealing,100,6884.0,9179.0,10025.0
simulated_annealing,100,6887.0,9183.0,10026.0
simulated_annealing,100,6887.0,9183.0,10026.0
simulated_annealing,100,6892.0,9190.0,10028.0
simulated_annealing,100,6892.0,9190.0,10031.0
simulated_annealing,100,6892.0,9190.0,10031.0
simulated_annealing,100,6892.0,9190.0,10031.0
simulated_annealing,100,6892.0,9190.0,10031.0
simulated_annealing,100,6892.0,9190.0,10034.0
simulated_annealing,100,6892.0,9190.0,10034.0
simulated_annealing,100,6892.0,9190.0,10034.0
simulated_annealing,100,6892.0,9190.0,10034.0
simulated_annealing,100,6893.0,9190.0,10034.0
simulated_annealing,100,6893.0,9190.0,10034.0
simulated_annealing,100,6893.0,9190.0,10034.0
simulated_annealing,100,6893.0,9190.0,10034.0
simulated_annealing,100,6897.0,9196.0,10036.0
simulated_annealing,100,6897.0,9196.0,10036.0
simulated_annealing,100,6900.0,9200.0,10038.0
simulated_annealing,100,6900.0,9200.0,10040.0
simulated_annealing,100,6901.0,9201.0,10043.0
simulated_annealing,100,6901.0,9201.0,10043.0
simulated_annealing,100,6901.0,9201.0,10043.0
simulated_annealing,100,6901.0,9201.0,10043.0
simulated_annealing,100,6901.0,9202.0,10043.0
simulated_annealing,100,6901.0,9202.0,10051.0
simulated_annealing,100,6901.0,9202.0,10051.0
simulated_annealing,100,6901.0,9202.0,10061.0
simulated_annealing,100,6902.0,9203.0,10062.0
simulated_annealing,100,6902.0,9203.0,10062.0
simulated_annealing,100,6902.0,9203.0,10062.0
simulated_annealing,100,6902.0,9203.0,10063.0
simulated_annealing,100,6902.0,9203.0,10064.0
simulated_annealing,100,6902.0,9203.0,10064.0
simulated_annealing,100,6902.0,9203.0,10066.0
simulated_annealing,100,6902.0,9203.0,10066.0
simulated_annealing,100,6904.0,9205.0,10067.0
simulated_annealing,100,6904.0,9205.0,10067.0
simulated_annealing,100,6904.0,9205.0,10067.0
simulated_annealing,100,6904.0,9206.0,10067.0
simulated_annealing,100,6905.0,9206.0,10067.0
simulated_annealing,100,6905.0,9206.0,10067.0
simulated_annealing,100,6905.0,9206.0,10067.0
simulated_annealing,100,6905.0,9206.0,10067.0
simulated_annealing,100,6905.0,9206.0,10067.0
simulated_annealing,100,6910.0,9213.0,10069.0
simulated_annealing,100,6910.0,9213.0,10069.0
simulated_annealing,100,6910.0,9213.0,10069.0
simulated_annealing,100,6910.0,9213.0,10069.0
simulated_annealing,100,6910.0,9213.0,10072.0
simulated_annealing,100,6910.0,9213.0,10072.0
simulated_annealing,100,6910.0,9213.0,10072.0
simulated_annealing,100,6910.0,9213.0,10073.0
simulated_annealing,100,6910.0,9213.0,10073.0
simulated_annealing,100,6910.0,9213.0,10073.0
simulated_annealing,100,6910.0,9213.0,10074.0
simulated_annealing,100,6910.0,9213.0,10074.0
simulated_annealing,100,6910.0,9213.0,10074.0
simulated_annealing,100,6910.0,9213.0,10074.0
simulated_annealing,100,6910.0,9213.0,10077.0
simulated_annealing,100,6910.0,9213.0,10077.0
simulated_annealing,100,6910.0,9213.0,10078.0
simulated_annealing,100,6910.0,9213.0,10078.0
simulated_annealing,100,6910.0,9213.0,10078.0
simulated_annealing,100,6910.0,9213.0,10078.0
simulated_annealing,100,6910.0,9213.0,10078.0
simulated_annealing,100,6910.0,9213.0,10078.0
simulated_annealing,100,6910.0,9213.0,10084.0
simulated_annealing,100,6910.0,9213.0,10089.0
simulated_annealing,100,6912.0,9216.0,10090.0
simulated_annealing,100,6915.0,9220.0,10093.0
simulated_annealing,100,6915.0,9220.0,10093.0
simulated_annealing,100,6917.0,9223.0,10096.0
simulated_annealing,100,6928.0,9238.0,10101.0
simulated_annealing,100,6928.0,9238.0,10101.0
simulated_annealing,100,6928.0,9238.0,10101.0
simulated_annealing,100,6928.0,9238.0,10101.0
simulated_annealing,100,6930.0,9240.0,10102.0
simulated_annealing,100,6930.0,9240.0,10102.0
simulated_annealing,100,6930.0,9240.0,10102.0
simulated_annealing,100,6930.0,9240.0,10102.0
simulated_annealing,100,6930.0,9240.0,10104.0
simulated_annealing,100,6930.0,9240.0,10104.0
simulated_annealing,100,6935.0,9246.0,10106.0
simulated_annealing,100,6935.0,9246.0,10106.0
simulated_annealing,100,6935.0,9246.0,10106.0
simulated_annealing,100,6935.0,9246.0,10106.0
simulated_annealing,100,6935.0,9246.0,10106.0
simulated_annealing,100,6935.0,9246.0,10106.0
simulated_annealing,100,6936.0,9248.0,10107.0
simulated_annealing,100,6936.0,9248.0,10107.0
simulated_annealing,100,6936.0,9248.0,10107.0
simulated_annealing,100,6936.0,9248.0,10107.0
simulated_annealing,100,6936.0,9248.0,10107.0
simulated_annealing,100,6936.0,9248.0,10107.0
simulated_annealing,100,6936.0,9248.0,10107.0
simulated_annealing,100,6936.0,9248.0,10107.0
simulated_annealing,100,6936.0,9248.0,10107.0
simulated_annealing,100,6941.0,9255.0,10109.0
simulated_annealing,100,6944.0,9258.0,10110.0
simulated_annealing,100,6946.0,9261.0,10117.0
simulated_annealing,100,6946.0,9262.0,10117.0
simulated_annealing,100,6946.0,9262.0,10117.0
simulated_annealing,100,6946.0,9262.0,10117.0
simulated_annealing,100,6948.0,9264.0,10121.0
simulated_annealing,100,6948.0,9264.0,10121.0
simulated_annealing,100,6948.0,9264.0,10121.0
simulated_annealing,100,6948.0,9264.0,10121.0
simulated_annealing,100,6948.0,9264.0,10123.0
simulated_annealing,100,6948.0,9264.0,10123.0
simulated_annealing,100,6949.0,9265.0,10124.0
simulated_annealing,100,6949.0,9265.0,10124.0
simulated_annealing,100,6949.0,9265.0,10124.0
simulated_annealing,100,6949.0,9265.0,10124.0
simulated_annealing,100,6950.0,9267.0,10125.0
simulated_annealing,100,6950.0,9267.0,10125.0
simulated_annealing,100,6952.0,9269.0,10125.0
simulated_annealing,100,6952.0,9269.0,10125.0
simulated_annealing,100,6952.0,9270.0,10126.0
simulated_annealing,100,6952.0,9270.0,10132.0
simulated_annealing,100,6952.0,9270.0,10132.0
simulated_annealing,100,6955.0,9273.0,10133.0
simulated_annealing,100,6955.0,9273.0,10133.0
simulated_annealing,100,6962.0,9282.0,10150.0
simulated_annealing,100,6962.0,9283.0,10150.0
simulated_annealing,100,6962.0,9283.0,10150.0
simulated_annealing,100,6962.0,9283.0,10150.0
simulated_annealing,100,6962.0,9283.0,10150.0
simulated_annealing,100,6962.0,9283.0,10150.0
simulated_annealing,100,6962.0,9283.0,10154.0
simulated_annealing,100,6962.0,9283.0,10155.0
simulated_annealing,100,6962.0,9283.0,10155.0
simulated_annealing,100,6962.0,9283.0,10155.0
simulated_annealing,100,6962.0,9283.0,10155.0
simulated_annealing,100,6962.0,9283.0,10155.0
simulated_annealing,100,6962.0,9283.0,10155.0
simulated_annealing,100,6963.0,9284.0,10156.0
simulated_annealing,100,6964.0,9285.0,10156.0
simulated_annealing,100,6964.0,9285.0,10156.0
simulated_annealing,100,6964.0,9285.0,10159.0
simulated_annealing,100,6964.0,9285.0,10159.0
simulated_annealing,100,6967.0,9290.0,10160.0
simulated_annealing,100,6968.0,9291.0,10166.0
simulated_annealing,100,6968.0,9291.0,10166.0
simulated_annealing,100,6968.0,9291.0,10166.0
simulated_annealing,100,6968.0,9291.0,10166.0
simulated_annealing,100,6968.0,9291.0,10166.0
simulated_annealing,100,6968.0,9291.0,10166.0
simulated_annealing,100,6968.0,9291.0,10166.0
simulated_annealing,100,6968.0,9291.0,10166.0
simulated_annealing,100,6968.0,9291.0,10166.0
simulated_annealing,100,6968.0,9291.0,10166.0
simulated_annealing,100,6968.0,9291.0,10166.0
simulated_annealing,100,6968.0,9291.0,10168.0
simulated_annealing,100,6970.0,9294.0,10169.0
simulated_annealing,100,6970.0,9294.0,10169.0
simulated_annealing,100,6970.0,9294.0,10169.0
simulated_annealing,100,6970.0,9294.0,10169.0
simulated_annealing,100,6970.0,9294.0,10169.0
simulated_annealing,100,6970.0,9294.0,10172.0
simulated_annealing,100,6970.0,9294.0,10172.0
simulated_annealing,100,6970.0,9294.0,10172.0
simulated_annealing,100,6980.0,9307.0,10176.0
simulated_annealing,100,6983.0,9310.0,10177.0
simulated_annealing,100,6983.0,9310.0,10177.0
simulated_annealing,100,6983.0,9310.0,10180.0
simulated_annealing,100,6983.0,9310.0,10180.0
simulated_annealing,100,6983.0,9310.0,10181.0
simulated_annealing,100,6984.0,9312.0,10182.0
simulated_annealing,100,6984.0,9312.0,10182.0
simulated_annealing,100,6984.0,9312.0,10182.0
simulated_annealing,100,6990.0,9320.0,10185.0
simulated_annealing,100,6990.0,9320.0,10185.0
simulated_annealing,100,6991.0,9322.0,10188.0
simulated_annealing,100,6991.0,9322.0,10188.0
simulated_annealing,100,6991.0,9322.0,10188.0
