algorithm_name,size,mutation_probs=0.3,mutation_probs=0.6,mutation_probs=0.9
genetic_algorithm,100,84.0,128.0,143.0
genetic_algorithm,100,84.0,128.0,143.0
genetic_algorithm,100,84.0,128.0,143.0
genetic_algorithm,100,84.0,128.0,143.0
genetic_algorithm,100,84.0,128.0,143.0
genetic_algorithm,100,84.0,128.0,143.0
genetic_algorithm,100,84.0,128.0,143.0
genetic_algorithm,100,84.0,128.0,143.0
genetic_algorithm,100,84.0,128.0,143.0
genetic_algorithm,100,85.0,128.0,143.0
genetic_algorithm,100,85.0,128.0,143.0
genetic_algorithm,100,85.0,128.0,143.0
genetic_algorithm,100,85.0,128.0,143.0
genetic_algorithm,100,85.0,128.0,143.0
genetic_algorithm,100,85.0,128.0,143.0
genetic_algorithm,100,85.0,128.0,143.0
genetic_algorithm,100,85.0,128.0,143.0
genetic_algorithm,100,86.0,129.0,143.0
genetic_algorithm,100,86.0,129.0,143.0
genetic_algorithm,100,86.0,129.0,143.0
genetic_algorithm,100,86.0,129.0,143.0
genetic_algorithm,100,87.0,129.0,143.0
genetic_algorithm,100,87.0,129.0,143.0
genetic_algorithm,100,87.0,129.0,143.0
genetic_algorithm,100,88.0,129.0,143.0
genetic_algorithm,100,89.0,130.0,143.0
genetic_algorithm,100,90.0,130.0,143.0
genetic_algorithm,100,90.0,130.0,143.0
genetic_algorithm,100,90.0,130.0,143.0
genetic_algorithm,100,90.0,130.0,143.0
genetic_algorithm,100,90.0,130.0,143.0
genetic_algorithm,100,90.0,130.0,143.0
genetic_algorithm,100,90.0,130.0,143.0
genetic_algorithm,100,90.0,130.0,143.0
genetic_algorithm,100,90.0,130.0,143.0
genetic_algorithm,100,90.0,130.0,143.0
genetic_algorithm,100,90.0,130.0,143.0
genetic_algorithm,100,90.0,130.0,143.0
genetic_algorithm,100,90.0,130.0,143.0
genetic_algorithm,100,90.0,130.0,143.0
genetic_algorithm,100,91.0,130.0,143.0
genetic_algorithm,100,91.0,130.0,143.0
genetic_algorithm,100,91.0,130.0,143.0
genetic_algorithm,100,91.0,130.0,143.0
genetic_algorithm,100,91.0,130.0,143.0
genetic_algorithm,100,91.0,130.0,143.0
genetic_algorithm,100,91.0,130.0,143.0
genetic_algorithm,100,91.0,130.0,143.0
genetic_algorithm,100,91.0,130.0,143.0
genetic_algorithm,100,91.0,130.0,143.0
genetic_algorithm,100,91.0,130.0,143.0
genetic_algorithm,100,91.0,130.0,143.0
genetic_algorithm,100,91.0,130.0,143.0
genetic_algorithm,100,91.0,130.0,143.0
genetic_algorithm,100,91.0,130.0,143.0
genetic_algorithm,100,91.0,130.0,143.0
genetic_algorithm,100,91.0,130.0,143.0
genetic_algorithm,100,91.0,130.0,143.0
genetic_algorithm,100,91.0,130.0,143.0
genetic_algorithm,100,91.0,130.0,143.0
genetic_algorithm,100,91.0,130.0,143.0
genetic_algorithm,100,91.0,130.0,143.0
genetic_algorithm,100,92.0,131.0,144.0
genetic_algorithm,100,93.0,131.0,144.0
genetic_algorithm,100,93.0,131.0,144.0
genetic_algorithm,100,93.0,131.0,144.0
genetic_algorithm,100,93.0,131.0,144.0
genetic_algorithm,100,93.0,131.0,144.0
genetic_algorithm,100,93.0,131.0,144.0
genetic_algorithm,100,93.0,131.0,144.0
genetic_algorithm,100,93.0,131.0,144.0
genetic_algorithm,100,93.0,131.0,144.0
genetic_algorithm,100,93.0,131.0,144.0
genetic_algorithm,100,93.0,131.0,144.0
genetic_algorithm,100,93.0,131.0,144.0
genetic_algorithm,100,94.0,131.0,144.0
genetic_algorithm,100,94.0,131.0,144.0
genetic_algorithm,100,94.0,131.0,144.0
genetic_algorithm,100,94.0,131.0,144.0
genetic_algorithm,100,95.0,132.0,144.0
genetic_algorithm,100,95.0,132.0,144.0
genetic_algorithm,100,95.0,132.0,144.0
genetic_algorithm,100,97.0,132.0,144.0
genetic_algorithm,100,97.0,132.0,144.0
genetic_algorithm,100,97.0,132.0,144.0
genetic_algorithm,100,97.0,132.0,144.0
genetic_algorithm,100,97.0,132.0,144.0
genetic_algorithm,100,97.0,132.0,144.0
genetic_algorithm,100,97.0,132.0,144.0
genetic_algorithm,100,97.0,132.0,144.0
genetic_algorithm,100,97.0,132.0,144.0
genetic_algorithm,100,97.0,132.0,144.0
genetic_algorithm,100,97.0,132.0,144.0
genetic_algorithm,100,97.0,132.0,144.0
genetic_algorithm,100,97.0,132.0,144.0
genetic_algorithm,100,97.0,132.0,144.0
genetic_algorithm,100,97.0,132.0,144.0
genetic_algorithm,100,97.0,132.0,144.0
genetic_algorithm,100,97.0,132.0,144.0
genetic_algorithm,100,97.0,132.0,144.0
genetic_algorithm,100,97.0,132.0,144.0
genetic_algorithm,100,97.0,132.0,144.0
genetic_algorithm,100,97.0,132.0,144.0
genetic_algorithm,100,97.0,132.0,144.0
genetic_algorithm,100,97.0,132.0,144.0
genetic_algorithm,100,97.0,132.0,144.0
genetic_algorithm,100,97.0,132.0,144.0
genetic_algorithm,100,97.0,132.0,144.0
genetic_algorithm,100,97.0,132.0,144.0
genetic_algorithm,100,97.0,132.0,144.0
genetic_algorithm,100,97.0,132.0,144.0
genetic_algorithm,100,97.0,132.0,144.0
genetic_algorithm,100,97.0,132.0,144.0
genetic_algorithm,100,99.0,133.0,144.0
genetic_algorithm,100,99.0,133.0,144.0
genetic_algorithm,100,99.0,133.0,144.0
genetic_algorithm,100,99.0,133.0,144.0
genetic_algorithm,100,99.0,133.0,144.0
genetic_algorithm,100,99.0,133.0,144.0
genetic_algorithm,100,99.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
genetic_algorithm,100,100.0,133.0,144.0
